mean,std,min,max,median,skewness,kurtosis,total_energy,peak_frequency,bandwidth,positive_ratio,negative_ratio,label
0.0037004322665822663,0.026198898145916034,-0.2258343849947103,0.15136020154018132,0.003635980895244789,-1.9069396299747763,33.127276561497276,184.7127111602724,42,117,0.7928571428571428,0.20714285714285718,WALKING
0.0036238873462514335,0.020640293504525207,-0.1700262023180839,0.11540411573167905,0.003923899583972134,-1.9108769997272852,27.998445136149925,149.38607891913193,41,113,0.8057142857142857,0.19428571428571428,WALKING
0.003575848497725294,0.01813496769004093,-0.1690341201234223,0.10988296969198662,0.003415593330203988,-2.81371930443543,39.42556137232568,135.73119284093366,0,125,0.8528571428571429,0.14714285714285713,WALKING
0.0034862264366161406,0.016035028563313347,-0.1261725986619983,0.09405440196130857,0.0038392042995658835,-1.8137268389722496,27.116795045841275,111.35236254444915,0,115,0.8014285714285714,0.19857142857142862,WALKING
0.0035962606267422948,0.014800342651589032,-0.12912830393896613,0.11411242079345536,0.0037412694862959148,-1.577634935555715,39.71733956269277,118.84503051087898,0,143,0.8557142857142858,0.14428571428571424,WALKING
0.0026678428875420023,0.019978792341646873,-0.16679536330129197,0.11407018117468855,0.001990641839370535,-1.8823851572551442,30.843680827157904,142.40398652692383,41,119,0.5928571428571429,0.40714285714285714,WALKING
-0.006238381032270916,0.011499937579671821,-0.09824760714567009,0.0406160066430501,-0.005758974710920748,-2.4164886956788068,21.7722655127278,92.13144727069904,0,95,0.10714285714285714,0.8928571428571429,WALKING
-0.0062980363534728655,0.014619208760747982,-0.12060205459585069,0.0629933402834708,-0.005639125135113982,-1.7709297595263729,20.084326111227966,114.2476303029338,0,101,0.1757142857142857,0.8242857142857143,WALKING
-0.006267418662976181,0.023136649574439984,-0.19401072079428733,0.12075288193007531,-0.006258408087902072,-1.632295513613686,24.50084751116765,162.44075944584574,0,103,0.16285714285714287,0.8371428571428572,WALKING
-0.006453713437764774,0.021892579756499664,-0.17884586857233506,0.11268820789063884,-0.006485458239419466,-1.468844368486345,24.193217921204294,156.75988580666456,0,109,0.11142857142857143,0.8885714285714286,WALKING
