3.27118,2.50397,3.64868,2.56989,2.52747,2.54059,2.55676,2.50183,2.48535,2.66144,2.50549,2.32147
3.30597,2.52136,3.67584,2.54669,2.51984,2.5415,2.5708,2.49634,2.55859,2.65717,2.6181,2.37366
3.36975,2.55646,3.75946,2.44293,2.52533,2.53052,2.55402,2.49786,2.59796,2.62939,2.74445,2.45331
3.37067,2.52838,3.60474,2.54181,2.54944,2.52655,2.54944,2.47833,2.63794,2.59369,2.8244,2.5235
3.16803,2.47314,3.47504,2.60864,2.51801,2.51129,2.53571,2.47284,2.68585,2.55127,2.836,2.54181
2.90283,2.46918,3.35541,2.59338,2.51038,2.50702,2.52014,2.47284,2.70721,2.51312,2.86163,2.54089
2.75452,2.50214,3.29559,2.57843,2.5296,2.50183,2.51556,2.48352,2.74506,2.46857,2.83173,2.53876
2.48962,2.51678,2.94189,2.56073,2.51678,2.51221,2.5116,2.51007,2.74475,2.40723,2.82166,2.53815
2.32819,2.43744,2.68189,2.53082,2.51495,2.51526,2.49176,2.51312,2.73315,2.35901,2.75299,2.56378
2.36694,2.39075,2.17468,2.51404,2.51556,2.51678,2.49695,2.5238,2.69836,2.34436,2.68951,2.5885
2.35779,2.45209,1.97998,2.49329,2.50153,2.51434,2.50732,2.52899,2.67151,2.36633,2.60468,2.61047
2.34619,2.50366,1.59149,2.41516,2.51068,2.51038,2.50763,2.53235,2.61597,2.3999,2.53448,2.62268
2.08771,2.52686,1.33881,2.43897,2.52319,2.51373,2.50916,2.53082,2.51099,2.43011,2.43652,2.63763
1.92017,2.55768,1.35407,2.55127,2.54364,2.51007,2.49573,2.52472,2.40356,2.46552,2.36237,2.63
1.7868,2.53662,1.29364,2.51709,2.54211,2.50549,2.52136,2.51648,2.31415,2.4881,2.29309,2.6001
1.72028,2.54578,1.55762,2.5705,2.5177,2.50488,2.51495,2.50336,2.30164,2.51831,2.24243,2.56104
1.78345,2.55096,1.76056,2.51678,2.49878,2.50641,2.53815,2.49176,2.30957,2.54974,2.25983,2.50427
1.85211,2.52411,1.99249,2.45361,2.51373,2.50916,2.53204,2.50488,2.33307,2.58301,2.24609,2.45453
2.23755,2.51953,2.28241,2.47406,2.52106,2.51617,2.5293,2.4942,2.32422,2.61719,2.29065,2.38525
2.61475,2.53632,2.39716,2.37885,2.52686,2.52411,2.54242,2.50061,2.35596,2.63489,2.28424,2.38739
2.88025,2.55829,2.72278,2.4057,2.51678,2.52655,2.54272,2.49542,2.40265,2.63855,2.32361,2.38953
2.95593,2.56317,2.91229,2.47009,2.53845,2.53204,2.54883,2.49756,2.44995,2.64496,2.37732,2.38525
2.9007,2.57111,3.11615,2.54425,2.53052,2.53143,2.54211,2.51282,2.50855,2.63092,2.47437,2.40875
2.94281,2.58972,3.39874,2.56927,2.53815,2.53815,2.53662,2.50793,2.55615,2.5885,2.59399,2.42493
3.02795,2.54242,3.32733,2.55524,2.55249,2.54456,2.53082,2.52106,2.65076,2.53235,2.70691,2.45667
3.01575,2.48749,3.32794,2.53967,2.52411,2.54089,2.54211,2.5174,2.70874,2.48199,2.81799,2.47253
2.90009,2.44934,3.06427,2.56561,2.52319,2.52594,2.51373,2.52533,2.7475,2.44843,2.86438,2.51007
2.78381,2.43988,2.87933,2.53418,2.52472,2.50519,2.51068,2.52838,2.75848,2.45331,2.87903,2.55859
2.69501,2.44995,2.76855,2.45392,2.52136,2.4939,2.50549,2.52289,2.79419,2.45331,2.85614,2.60345
2.65839,2.46887,2.50061,2.51282,2.51465,2.48932,2.49512,2.50671,2.78534,2.44476,2.81586,2.62604
2.52197,2.47162,2.3938,2.55829,2.49908,2.47833,2.50641,2.50702,2.7182,2.4353,2.73895,2.6416
2.29828,2.49207,2.19727,2.55676,2.48901,2.47192,2.50397,2.50366,2.57629,2.43195,2.66235,2.63733
2.06085,2.53113,2.01355,2.59308,2.50214,2.47833,2.53967,2.51831,2.4646,2.43958,2.59369,2.60651
1.96198,2.53113,1.9101,2.50061,2.51068,2.48993,2.50519,2.52655,2.4469,2.43835,2.5177,2.58514
2.02148,2.49451,1.84204,2.52625,2.51221,2.5,2.51709,2.53113,2.45056,2.43561,2.4408,2.55737
2.05475,2.48474,1.73462,2.53998,2.53235,2.51465,2.51282,2.5531,2.45087,2.45361,2.31232,2.55249
2.09778,2.49939,1.74896,2.49451,2.54669,2.52289,2.52014,2.55157,2.38342,2.4942,2.25372,2.5293
